category_id,DefectClass,Filename,X0,Y0,X1,Y1,Border,CamNo,Side,Field
#N/A,5,3CAL_00010670_02_001305.jpg,909,51,1162,750,113,2,0,0
#N/A,5,3CAL_00010670_03_002831.jpg,315,651,318,655,1888,3,0,0
#N/A,5,3CAL_00010670_02_003213.jpg,259,369,263,373,113,2,0,0
#N/A,5,3CAL_00010670_03_000570.jpg,466,27,1013,717,1888,3,0,0
7,161,3CAL_00016183_02_012865.jpg,379,363,559,965,0,2,0,0
7,161,3CAL_00010922_06_026072.jpg,417,0,517,299,0,6,0,1
7,161,3CAL_00016185_03_013189.jpg,804,488,997,776,0,3,0,0
11,210,3CAL_00006332_08_005727.jpg,86,344,100,395,508,8,0,1
4,120,3CAL_00010923_03_025977.jpg,1104,650,1150,978,0,3,0,0
4,120,3CAL_00010923_03_025978.jpg,1153,0,1177,180,0,3,0,0
4,120,3CAL_00010923_07_025981.jpg,1088,164,1202,948,0,7,0,1
13,231,3CAL_00010924_05_000001.jpg,1086,496,1182,792,1096,5,0,1
3,110,3CAL_00010939_03_015115.jpg,954,697,958,746,0,3,0,0
4,120,3CAL_00012094_02_001271.jpg,581,537,589,586,0,2,0,0
7,161,3CAL_00012727_07_000456.jpg,0,0,427,200,0,7,0,1
#N/A,294,3CAL_00010778_03_003598.jpg,323,666,327,670,0,3,0,0
#N/A,294,3CAL_00010778_03_003632.jpg,1573,492,1576,498,0,3,0,0
#N/A,294,3CAL_00010778_01_003704.jpg,1654,233,1658,240,1519,1,0,0
#N/A,294,3CAL_00010778_04_003782.jpg,283,636,286,642,493,4,0,0
12,220,3CAL_00010942_05_026307.jpg,1546,611,1712,1000,1430,5,0,1
12,220,3CAL_00010942_01_026304.jpg,1575,90,1748,892,1430,1,0,0
12,220,3CAL_00010942_05_026312.jpg,1571,362,1664,506,1431,5,0,1
1,3,3CAL_00017016_06_020569.jpg,1096,690,1114,707,0,6,0,1
12,220,3CAL_00010942_05_026317.jpg,1575,101,1659,220,1431,5,0,1
12,220,3CAL_00010942_05_026321.jpg,1575,829,1662,954,1431,5,0,1
12,220,3CAL_00010942_05_026326.jpg,1576,568,1664,684,1431,5,0,1
15,260,3CAL_00016503_07_000009.jpg,97,566,153,622,0,7,0,1
12,220,3CAL_00010942_05_026331.jpg,1573,305,1660,419,1431,5,0,1
15,260,3CAL_00016503_06_000009.jpg,1973,575,2029,631,0,6,0,1
7,161,3CAL_00010942_08_028936.jpg,439,0,514,217,581,8,0,1
7,161,3CAL_00010942_08_028935.jpg,437,17,555,1000,581,8,0,1
3,110,3CAL_00010945_03_013197.jpg,1193,243,1199,272,0,3,0,0
7,161,3CAL_00012727_07_000490.jpg,0,419,500,731,0,7,0,1
3,110,3CAL_00010945_03_013197.jpg,1181,532,1206,861,0,3,0,0
3,110,3CAL_00010945_03_013197.jpg,1193,0,1199,67,0,3,0,0
7,161,3CAL_00010948_07_000381.jpg,218,210,299,511,0,7,0,1
16,261,3CAL_00010948_04_000002.jpg,487,313,496,327,546,4,0,0
#N/A,294,3CAL_00010778_01_004173.jpg,1578,100,1583,111,1518,1,0,0
#N/A,294,3CAL_00010778_01_004216.jpg,1573,768,1578,790,1519,1,0,0
16,261,3CAL_00010948_05_000005.jpg,1353,804,2048,911,1375,5,0,1
16,261,3CAL_00010948_08_000005.jpg,0,762,508,870,456,8,0,1
7,161,3CAL_00016187_02_012749.jpg,804,94,1186,487,0,2,0,0
7,161,3CAL_00010948_06_000003.jpg,1427,328,1608,514,0,6,0,1
7,161,3CAL_00010948_06_000415.jpg,1094,352,2048,724,0,6,0,1
7,161,3CAL_00010948_06_000440.jpg,922,916,1390,1000,0,6,0,1
7,161,3CAL_00010948_06_000467.jpg,1195,720,2048,1000,0,6,0,1
18,271,3CAL_00012727_06_006581.jpg,346,395,361,752,0,6,0,1
20,290,3CAL_00010948_07_019607.jpg,1030,837,1107,1000,0,7,0,1
3,110,3CAL_00010948_03_016735.jpg,517,0,521,999,0,3,0,0
3,110,3CAL_00010948_03_006435.jpg,178,383,183,954,0,3,0,0
#N/A,294,3CAL_00010778_03_004509.jpg,1447,494,1451,502,0,3,0,0
#N/A,294,3CAL_00010778_03_004655.jpg,914,146,917,151,0,3,0,0
11,210,3CAL_00007775_06_000310.jpg,876,339,918,424,290,6,0,1
20,290,3CAL_00011546_07_014589.jpg,1931,891,2048,1000,0,7,0,1
3,110,3CAL_00010948_03_016736.jpg,517,0,521,999,0,3,0,0
5,130,3CAL_00010948_04_016076.jpg,510,166,516,823,552,4,0,0
5,130,3CAL_00010948_04_016074.jpg,512,622,518,653,552,4,0,0
5,130,3CAL_00010948_04_014310.jpg,518,0,522,165,552,4,0,0
16,261,3CAL_00012656_08_000005.jpg,0,911,490,1000,478,8,0,1
1,3,3CAL_00017016_06_020558.jpg,1099,379,1115,396,0,6,0,1
15,260,3CAL_00014252_06_000006.jpg,1976,123,2031,185,36,6,0,1
21,420,3CAL_00014252_06_000006.jpg,322,0,442,392,36,6,0,1
1,3,3CAL_00017016_07_014676.jpg,1803,443,1816,458,2030,7,0,1
1,3,3CAL_00017016_07_014668.jpg,1761,800,1776,814,2030,7,0,1
1,3,3CAL_00017016_07_012498.jpg,1686,269,1702,287,2030,7,0,1
20,290,3CAL_00016808_07_008550.jpg,812,0,856,155,0,7,0,1
1,3,3CAL_00016808_07_008550.jpg,1197,428,1214,455,0,7,0,1
18,271,3CAL_00010949_02_007205.jpg,1628,134,1630,479,0,2,0,0
15,260,3CAL_00016480_07_000006.jpg,10,428,66,484,0,7,0,1
18,271,3CAL_00010950_06_012920.jpg,128,506,150,1000,0,6,0,1
6,160,3CAL_00010950_07_023878.jpg,0,496,2048,571,0,7,0,1
6,160,3CAL_00010950_05_023875.jpg,1542,200,2048,241,1542,5,0,1
21,420,3CAL_00014253_06_000042.jpg,833,384,869,427,70,6,0,1
21,420,3CAL_00014410_06_010135.jpg,1804,406,1842,448,0,6,0,1
6,160,3CAL_00010950_07_023871.jpg,0,841,2048,907,0,7,0,1
7,161,3CAL_00016134_01_000058.jpg,1982,851,2015,934,1823,1,0,0
20,290,3CAL_00014453_07_008656.jpg,218,343,386,649,0,7,0,1
5,130,3CAL_00014488_05_013901.jpg,897,316,913,610,877,5,0,1
19,280,3CAL_00014491_08_013898.jpg,72,497,89,525,1110,8,0,1
6,160,3CAL_00010950_07_023765.jpg,0,862,2048,925,0,7,0,1
20,290,3CAL_00010950_06_023959.jpg,1207,119,1548,798,0,6,0,1
7,161,3CAL_00014491_08_013898.jpg,73,676,111,797,1110,8,0,1
20,290,3CAL_00011079_06_020730.jpg,1296,0,1348,166,42,6,0,1
5,130,3CAL_00014457_05_014115.jpg,873,14,886,1000,849,5,0,1
#N/A,294,3CAL_00010778_01_005952.jpg,1647,393,1650,399,1518,1,0,0
#N/A,294,3CAL_00010778_03_006968.jpg,1304,292,1308,295,0,3,0,0
20,290,3CAL_00010950_06_023956.jpg,1220,0,1494,376,0,6,0,1
20,290,3CAL_00010950_06_023954.jpg,1210,298,1541,892,0,6,0,1
7,161,3CAL_00016134_02_000058.jpg,28,837,197,976,0,2,0,0
7,161,3CAL_00010951_07_010425.jpg,556,126,652,1000,0,7,0,1
3,110,3CAL_00010951_07_019719.jpg,246,0,271,1000,0,7,0,1
7,161,3CAL_00016134_02_011528.jpg,238,524,589,981,0,2,0,0
15,260,3CAL_00016485_07_000006.jpg,74,605,130,661,0,7,0,1
3,110,3CAL_00010951_03_019717.jpg,267,0,270,262,0,3,0,0
3,110,3CAL_00010951_03_019716.jpg,267,59,269,568,0,3,0,0
3,110,3CAL_00010951_03_019716.jpg,267,790,269,999,0,3,0,0
3,110,3CAL_00010951_03_019714.jpg,259,0,267,999,0,3,0,0
3,110,3CAL_00010951_07_019721.jpg,242,0,274,1000,0,7,0,1
18,271,3CAL_00010952_03_002402.jpg,853,13,856,399,0,3,0,0
3,110,3CAL_00010952_03_002404.jpg,858,299,863,503,0,3,0,0
7,161,3CAL_00016134_02_011523.jpg,431,603,587,903,0,2,0,0
18,271,3CAL_00010952_03_011641.jpg,706,0,708,280,0,3,0,0
3,110,3CAL_00010951_07_019718.jpg,250,0,268,1000,0,7,0,1
3,110,3CAL_00010951_03_019715.jpg,258,0,268,831,0,3,0,0
3,110,3CAL_00010951_03_019713.jpg,260,0,267,999,0,3,0,0
20,290,3CAL_00010951_07_022621.jpg,1003,0,1091,438,0,7,0,1
3,110,3CAL_00010952_03_002395.jpg,857,0,862,382,0,3,0,0
3,110,3CAL_00010952_03_002396.jpg,853,664,855,999,0,3,0,0
3,110,3CAL_00010952_07_002398.jpg,854,492,871,1000,0,7,0,1
3,110,3CAL_00010952_07_002401.jpg,846,0,874,1000,0,7,0,1
13,231,3CAL_00002513_07_000035.jpg,1859,944,1880,984,1884,7,0,1
13,231,3CAL_00016476_05_006640.jpg,1461,728,1493,764,1474,5,0,1
#N/A,294,3CAL_00010778_02_006968.jpg,175,206,177,212,0,2,0,0
#N/A,294,3CAL_00010778_04_007087.jpg,372,321,374,360,492,4,0,0
3,110,3CAL_00010952_07_002405.jpg,846,0,865,1000,0,7,0,1
3,110,3CAL_00010952_07_002404.jpg,846,0,879,1000,0,7,0,1
18,271,3CAL_00010952_06_011610.jpg,903,0,920,1000,0,6,0,1
18,271,3CAL_00010952_06_011609.jpg,903,27,920,1000,0,6,0,1
18,271,3CAL_00010952_07_011644.jpg,697,39,712,969,0,7,0,1
18,271,3CAL_00010953_07_005575.jpg,715,57,732,1000,0,7,0,1
18,271,3CAL_00010953_07_005576.jpg,712,0,732,546,0,7,0,1
6,160,3CAL_00010953_02_019353.jpg,0,825,1584,844,0,2,0,0
6,160,3CAL_00010953_03_019353.jpg,702,821,2047,836,0,3,0,0
6,160,3CAL_00010953_04_019353.jpg,0,819,364,834,424,4,0,0
6,160,3CAL_00010953_01_019353.jpg,1647,828,2047,844,1587,1,0,0
6,160,3CAL_00010953_04_019456.jpg,0,303,366,319,426,4,0,0
18,271,3CAL_00010955_07_011996.jpg,717,0,737,741,0,7,0,1
18,271,3CAL_00010955_06_012383.jpg,1014,28,1027,276,0,6,0,1
3,110,3CAL_00010952_07_002407.jpg,851,0,869,1000,0,7,0,1
18,271,3CAL_00010952_06_004497.jpg,1221,216,1238,981,0,6,0,1
18,271,3CAL_00010952_06_011611.jpg,903,0,920,560,0,6,0,1
12,220,3CAL_00010959_07_018335.jpg,1425,658,1500,836,0,7,0,1
12,220,3CAL_00010959_07_018338.jpg,1427,491,1494,582,0,7,0,1
12,220,3CAL_00010959_07_018342.jpg,1419,286,1518,570,0,7,0,1
12,220,3CAL_00010959_07_018343.jpg,1430,220,1491,310,0,7,0,1
6,160,3CAL_00010961_01_020589.jpg,1803,72,1887,86,1743,1,0,0
6,160,3CAL_00010961_02_020585.jpg,0,755,308,765,0,2,0,0
6,160,3CAL_00010961_01_020585.jpg,1803,751,2047,762,1743,1,0,0
#N/A,294,3CAL_00010778_03_007552.jpg,1063,798,1067,803,0,3,0,0
#N/A,294,3CAL_00010778_02_007659.jpg,1809,487,1814,494,0,2,0,0
1,3,3CAL_00018609_06_005282.jpg,1205,807,1214,817,0,6,0,1
21,420,3CAL_00018609_06_005282.jpg,346,382,362,407,0,6,0,1
12,220,3CAL_00010962_02_021259.jpg,316,933,343,999,0,2,0,0
3,110,3CAL_00010965_03_008517.jpg,466,590,475,999,0,3,0,0
3,110,3CAL_00010965_03_008518.jpg,466,0,539,749,0,3,0,0
4,120,3CAL_00010966_02_014907.jpg,1133,770,1155,825,0,2,0,0
5,130,3CAL_00016892_08_005953.jpg,703,0,720,1000,750,8,0,1
5,130,3CAL_00016892_08_013517.jpg,689,0,708,1000,752,8,0,1
20,290,3CAL_00010971_06_010173.jpg,445,0,2048,1000,16,6,0,1
20,290,3CAL_00010971_07_010166.jpg,0,0,1763,1000,2005,7,0,1
3,110,3CAL_00010971_02_001716.jpg,1573,86,1585,335,14,2,0,0
18,271,3CAL_00010971_02_019297.jpg,1423,710,1427,995,16,2,0,0
3,110,3CAL_00010971_02_002475.jpg,1486,48,1501,926,13,2,0,0
18,271,3CAL_00010955_07_012602.jpg,1398,0,1415,869,0,7,0,1
3,110,3CAL_00010955_03_012736.jpg,704,0,710,193,0,3,0,0
3,110,3CAL_00010955_03_012738.jpg,701,604,712,997,0,3,0,0
3,110,3CAL_00010955_03_012738.jpg,701,15,703,404,0,3,0,0
3,110,3CAL_00010955_03_012739.jpg,701,0,713,999,0,3,0,0
3,110,3CAL_00010955_03_012737.jpg,701,67,712,914,0,3,0,0
18,271,3CAL_00010955_03_012740.jpg,702,0,704,388,0,3,0,0
18,271,3CAL_00010955_03_012742.jpg,704,269,708,853,0,3,0,0
3,110,3CAL_00010955_03_012743.jpg,705,60,708,317,0,3,0,0
3,110,3CAL_00010955_07_012739.jpg,694,289,714,1000,0,7,0,1
3,110,3CAL_00010955_07_012740.jpg,695,0,719,1000,0,7,0,1
#N/A,294,3CAL_00010778_03_008054.jpg,1028,560,1031,568,0,3,0,0
#N/A,294,3CAL_00010778_03_008510.jpg,1439,199,1444,208,0,3,0,0
#N/A,294,3CAL_00010778_01_008691.jpg,1880,256,1883,266,1519,1,0,0
7,161,3CAL_00016134_03_011514.jpg,781,0,1100,588,2026,3,0,0
3,110,3CAL_00010955_07_012742.jpg,693,0,717,1000,0,7,0,1
3,110,3CAL_00010955_07_012741.jpg,695,0,719,1000,0,7,0,1
18,271,3CAL_00010955_07_012745.jpg,692,0,716,1000,0,7,0,1
3,110,3CAL_00010955_07_012743.jpg,696,0,715,952,0,7,0,1
3,110,3CAL_00010955_07_012746.jpg,695,0,716,988,0,7,0,1
18,271,3CAL_00010955_06_014543.jpg,1342,0,1361,1000,0,6,0,1
7,161,3CAL_00010955_03_023685.jpg,1950,297,2045,459,0,3,0,0
7,161,3CAL_00010955_04_023685.jpg,88,189,200,459,273,4,0,0
7,161,3CAL_00010955_08_023688.jpg,59,542,213,1000,276,8,0,1
7,161,3CAL_00010955_02_023669.jpg,481,438,668,715,0,2,0,0
7,161,3CAL_00010955_06_023673.jpg,445,0,692,260,0,6,0,1
7,161,3CAL_00010955_07_023688.jpg,1939,510,2048,1000,0,7,0,1
16,261,3CAL_00010955_05_000005.jpg,1463,262,2048,386,1480,5,0,1
18,271,3CAL_00010955_02_000685.jpg,1341,618,1344,833,0,2,0,0
7,161,3CAL_00016134_02_011520.jpg,200,385,687,941,0,2,0,0
#N/A,294,3CAL_00010778_03_008806.jpg,389,224,392,228,0,3,0,0
#N/A,294,3CAL_00010778_01_009386.jpg,1623,279,1626,283,1519,1,0,0
18,271,3CAL_00010955_02_002560.jpg,803,281,805,414,0,2,0,0
18,271,3CAL_00010955_02_002732.jpg,1350,79,1353,624,0,2,0,0
18,271,3CAL_00010955_02_006441.jpg,549,81,551,574,0,2,0,0
12,220,3CAL_00010959_03_018322.jpg,1428,703,1504,850,0,3,0,0
12,220,3CAL_00010959_03_018290.jpg,1430,433,1503,509,0,3,0,0
12,220,3CAL_00010959_07_018326.jpg,1419,187,1521,406,0,7,0,1
12,220,3CAL_00010959_07_018324.jpg,1418,267,1500,412,0,7,0,1
12,220,3CAL_00010959_07_018319.jpg,1420,528,1502,693,0,7,0,1
12,220,3CAL_00010959_07_018314.jpg,1385,644,1525,1000,0,7,0,1
12,220,3CAL_00010959_07_018310.jpg,1378,52,1538,1000,0,7,0,1
12,220,3CAL_00010959_03_018306.jpg,1407,563,1508,999,0,3,0,0
12,220,3CAL_00010959_07_018294.jpg,1420,0,1519,57,0,7,0,1
12,220,3CAL_00010959_03_018311.jpg,1397,371,1500,572,0,3,0,0
12,220,3CAL_00010959_07_018329.jpg,1425,41,1503,132,0,7,0,1
12,220,3CAL_00010959_07_018330.jpg,1423,934,1498,1000,0,7,0,1
12,220,3CAL_00010959_07_018331.jpg,1425,0,1500,120,0,7,0,1
12,220,3CAL_00010959_07_018333.jpg,1428,766,1497,860,0,7,0,1
12,220,3CAL_00010959_07_018347.jpg,1420,19,1511,286,0,7,0,1
12,220,3CAL_00010959_07_018372.jpg,1441,317,1462,343,0,7,0,1
3,110,3CAL_00010961_03_007501.jpg,1839,788,1846,999,0,3,0,0
#N/A,294,3CAL_00010778_02_009393.jpg,547,468,550,478,0,2,0,0
#N/A,294,3CAL_00010778_02_009505.jpg,796,102,798,107,0,2,0,0
#N/A,294,3CAL_00010778_03_007001.jpg,420,87,423,95,0,3,0,0
#N/A,294,3CAL_00010778_02_007001.jpg,1261,972,1264,982,0,2,0,0
12,220,3CAL_00010962_02_021261.jpg,259,865,285,999,0,2,0,0
12,220,3CAL_00010962_02_021262.jpg,254,0,268,139,0,2,0,0
6,160,3CAL_00010963_02_021454.jpg,0,668,282,680,0,2,0,0
12,220,3CAL_00012656_08_001136.jpg,257,489,280,609,508,8,0,1
6,160,3CAL_00010963_01_021454.jpg,1913,665,2047,675,1853,1,0,0
6,160,3CAL_00010970_03_021855.jpg,1696,100,1929,110,1989,3,0,0
7,161,3CAL_00011444_07_014975.jpg,708,528,893,1000,1650,7,0,1
7,161,3CAL_00010971_06_010106.jpg,38,281,254,1000,17,6,0,1
7,161,3CAL_00010971_06_010095.jpg,32,73,270,818,17,6,0,1
#N/A,400,3CAL_00011157_03_000146.jpg,2046,0,2047,955,0,3,0,0
15,260,3CAL_00016485_06_000006.jpg,1951,613,2007,669,0,6,0,1
#N/A,294,3CAL_00010778_02_007004.jpg,808,153,811,159,0,2,0,0
12,220,3CAL_00012656_06_000569.jpg,618,294,643,322,0,6,0,1
20,290,3CAL_00007775_06_000310.jpg,293,774,339,905,290,6,0,1
21,420,3CAL_00007775_06_000310.jpg,396,17,410,31,290,6,0,1
9,190,3CAL_00015965_07_005780.jpg,457,0,878,1000,0,7,0,1
9,190,3CAL_00016670_06_000158.jpg,1752,0,1924,1000,0,6,0,1
9,190,3CAL_00016670_06_000163.jpg,1746,0,1904,1000,0,6,0,1
10,200,3CAL_00011093_06_000153.jpg,1075,0,2048,1000,0,6,0,1
10,200,3CAL_00011093_06_000152.jpg,967,0,2048,1000,0,6,0,1
15,260,3CAL_00016502_07_000005.jpg,31,127,87,183,0,7,0,1
#N/A,400,3CAL_00011157_03_011887.jpg,2028,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011888.jpg,2029,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011885.jpg,2029,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011836.jpg,2029,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011835.jpg,2028,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011834.jpg,2028,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_011831.jpg,2028,0,2044,999,0,3,0,0
#N/A,400,3CAL_00011157_03_012047.jpg,2027,0,2043,999,0,3,0,0
#N/A,400,3CAL_00011157_03_012046.jpg,2027,0,2043,999,0,3,0,0
#N/A,400,3CAL_00011157_03_012048.jpg,2028,0,2042,999,0,3,0,0
#N/A,400,3CAL_00011157_03_012043.jpg,2028,0,2043,999,0,3,0,0
12,220,3CAL_00011241_07_001067.jpg,261,162,288,196,2047,7,0,1
4,120,3CAL_00011310_06_006859.jpg,1185,0,1266,269,0,6,0,1
4,120,3CAL_00011310_02_006855.jpg,1209,293,1244,919,0,2,0,0
4,120,3CAL_00011200_03_000001.jpg,308,596,385,695,0,3,0,0
5,130,3CAL_00016892_08_013706.jpg,703,667,720,1000,753,8,0,1
4,120,3CAL_00011173_07_000073.jpg,756,648,827,893,2046,7,0,1
4,120,3CAL_00011173_03_000070.jpg,782,127,806,245,2032,3,0,0
4,120,3CAL_00011277_02_008241.jpg,477,890,515,999,0,2,0,0
14,250,3CAL_00011277_06_008245.jpg,456,375,529,848,0,6,0,1
14,250,3CAL_00011269_08_000022.jpg,653,0,705,1000,803,8,0,1
14,250,3CAL_00011262_06_000030.jpg,708,421,762,591,0,6,0,1
14,250,3CAL_00011243_06_000037.jpg,38,16,213,743,0,6,0,1
6,160,3CAL_00011305_07_005956.jpg,0,119,2048,172,0,7,0,1
4,120,3CAL_00011269_04_000019.jpg,654,0,708,695,808,4,0,0
4,120,3CAL_00011269_04_000018.jpg,653,720,707,999,808,4,0,0
15,260,3CAL_00016502_06_000005.jpg,1908,136,1964,192,0,6,0,1
16,261,3CAL_00011389_04_000002.jpg,0,281,432,310,492,4,0,0
11,210,3CAL_00016185_01_009486.jpg,2025,661,2034,684,1304,1,0,0
16,261,3CAL_00011389_01_000002.jpg,1557,288,2047,310,1497,1,0,0
16,261,3CAL_00011389_03_000002.jpg,0,278,1952,312,0,3,0,0
16,261,3CAL_00011389_05_000005.jpg,1457,781,2048,876,1498,5,0,1
15,260,3CAL_00011394_06_000009.jpg,1858,25,1920,85,0,6,0,1
16,261,3CAL_00011389_08_000005.jpg,0,760,510,884,479,8,0,1
16,261,3CAL_00011389_02_000002.jpg,0,232,2047,312,0,2,0,0
16,261,3CAL_00011389_07_000005.jpg,0,735,2048,903,0,7,0,1
20,290,3CAL_00011394_06_000009.jpg,1851,115,1905,332,0,6,0,1
21,420,3CAL_00011394_06_000009.jpg,1460,541,1486,558,0,6,0,1
7,161,3CAL_00011389_06_000036.jpg,214,0,1799,1000,0,6,0,1
5,130,3CAL_00011389_04_007242.jpg,463,791,468,904,508,4,0,0
18,271,3CAL_00011389_06_005825.jpg,1369,206,1386,1000,0,6,0,1
8,170,3CAL_00011389_02_008399.jpg,189,56,201,62,0,2,0,0
7,161,3CAL_00011389_06_008039.jpg,1386,705,1786,1000,0,6,0,1
7,161,3CAL_00011389_07_008039.jpg,1596,626,2048,1000,0,7,0,1
7,161,3CAL_00011389_05_008040.jpg,1508,0,1778,344,1507,5,0,1
7,161,3CAL_00011389_08_008040.jpg,181,0,504,95,507,8,0,1
7,161,3CAL_00011389_05_008039.jpg,1507,422,1829,1000,1507,5,0,1
7,161,3CAL_00011389_08_008039.jpg,0,389,503,1000,507,8,0,1
6,160,3CAL_00011389_07_008374.jpg,0,419,2048,469,0,7,0,1
7,161,3CAL_00016186_03_012888.jpg,1750,87,1913,371,0,3,0,0
7,161,3CAL_00016186_04_012889.jpg,327,549,572,762,681,4,0,0
6,160,3CAL_00011389_06_008374.jpg,0,434,2048,480,0,6,0,1
6,160,3CAL_00011389_08_008374.jpg,0,396,503,470,507,8,0,1
6,160,3CAL_00011389_05_008374.jpg,1507,428,2048,488,1506,5,0,1
#N/A,294,3CAL_00010778_03_009320.jpg,528,792,531,799,0,3,0,0
6,160,3CAL_00011389_04_008370.jpg,0,904,442,921,502,4,0,0
6,160,3CAL_00011389_04_008370.jpg,459,882,477,930,502,4,0,0
6,160,3CAL_00011389_07_008367.jpg,0,664,2027,710,0,7,0,1
6,160,3CAL_00011389_06_008367.jpg,0,674,2048,727,0,6,0,1
20,290,3CAL_00011389_03_001985.jpg,1321,0,1338,84,0,3,0,0
6,160,3CAL_00011389_07_008264.jpg,0,498,2048,557,0,7,0,1
6,160,3CAL_00011389_06_008264.jpg,0,506,2048,571,0,6,0,1
6,160,3CAL_00011389_08_008264.jpg,0,494,503,542,507,8,0,1
6,160,3CAL_00011389_05_008264.jpg,1509,515,2048,571,1506,5,0,1
21,420,3CAL_00015757_06_025968.jpg,81,236,97,257,0,6,0,1
20,290,3CAL_00016439_06_020200.jpg,1097,769,1126,831,0,6,0,1
7,161,3CAL_00011389_07_000010.jpg,0,745,562,785,0,7,0,1
20,290,3CAL_00011389_03_001985.jpg,1533,941,1554,999,0,3,0,0
12,220,3CAL_00014738_08_016801.jpg,459,78,476,98,482,8,0,1
21,420,3CAL_00018609_06_005282.jpg,1735,86,1759,173,0,6,0,1
19,280,3CAL_00014732_07_021334.jpg,500,617,520,647,0,7,0,1
20,290,3CAL_00011389_03_001984.jpg,1309,795,1352,999,0,3,0,0
20,290,3CAL_00011389_03_001980.jpg,1306,0,1341,181,0,3,0,0
20,290,3CAL_00011389_03_001979.jpg,1286,701,1355,999,0,3,0,0
20,290,3CAL_00011389_03_001522.jpg,1441,820,1444,856,0,3,0,0
20,290,3CAL_00011389_03_001516.jpg,1399,301,1444,462,0,3,0,0
20,290,3CAL_00011389_03_000859.jpg,1246,961,1255,999,0,3,0,0
20,290,3CAL_00011389_04_000771.jpg,59,366,64,420,499,4,0,0
20,290,3CAL_00011389_04_000751.jpg,92,465,103,512,498,4,0,0
20,290,3CAL_00011389_01_000591.jpg,1669,188,1672,222,1508,1,0,0
20,290,3CAL_00011389_03_000357.jpg,846,0,857,21,0,3,0,0
20,290,3CAL_00011389_01_000351.jpg,1791,0,1803,201,1509,1,0,0
20,290,3CAL_00011389_01_000350.jpg,1759,145,1804,999,1509,1,0,0
#N/A,294,3CAL_00010778_02_009563.jpg,1070,929,1074,937,0,2,0,0
#N/A,294,3CAL_00010778_03_009583.jpg,351,275,353,281,0,3,0,0
#N/A,294,3CAL_00010778_03_009707.jpg,633,606,637,613,0,3,0,0
7,161,3CAL_00014663_06_019838.jpg,520,73,1452,503,0,6,0,1
20,290,3CAL_00011389_01_000317.jpg,1759,506,1766,605,1509,1,0,0
20,290,3CAL_00011389_03_000303.jpg,1221,723,1259,882,0,3,0,0
20,290,3CAL_00011389_03_000298.jpg,1220,751,1274,927,0,3,0,0
20,290,3CAL_00011389_03_000293.jpg,1214,839,1274,944,0,3,0,0
20,290,3CAL_00011389_04_000289.jpg,64,305,68,334,501,4,0,0
20,290,3CAL_00011389_01_000286.jpg,1812,406,1821,544,1510,1,0,0
20,290,3CAL_00011389_03_000277.jpg,1826,946,1836,980,0,3,0,0
20,290,3CAL_00011389_04_000265.jpg,110,233,121,262,500,4,0,0
20,290,3CAL_00011389_03_007215.jpg,945,144,949,191,0,3,0,0
20,290,3CAL_00011389_03_006395.jpg,1496,243,1521,402,0,3,0,0
16,261,3CAL_00011388_03_000004.jpg,0,409,2047,449,0,3,0,0
16,261,3CAL_00011388_01_000004.jpg,1601,410,2047,452,1541,1,0,0
16,261,3CAL_00011388_04_000004.jpg,0,406,401,454,461,4,0,0
16,261,3CAL_00011388_02_000004.jpg,0,376,2047,454,0,2,0,0
15,260,3CAL_00011388_02_000004.jpg,1848,80,1897,133,0,2,0,0
16,261,3CAL_00011388_08_000007.jpg,0,895,513,1000,463,8,0,1
16,261,3CAL_00011388_05_000007.jpg,1493,922,2048,1000,1537,5,0,1
16,261,3CAL_00011388_07_000007.jpg,0,903,2048,1000,0,7,0,1
15,260,3CAL_00006334_06_000005.jpg,1845,489,1904,550,0,6,0,1
11,210,3CAL_00006334_06_000005.jpg,1789,449,1813,474,0,6,0,1
15,260,3CAL_00011388_07_000007.jpg,-16,605,40,661,0,7,0,1
15,260,3CAL_00011388_06_000007.jpg,1856,619,1902,672,0,6,0,1
12,220,3CAL_00012656_08_000700.jpg,369,409,396,474,507,8,0,1
12,220,3CAL_00012656_06_002030.jpg,1183,889,1209,934,0,6,0,1
21,420,3CAL_00012656_06_001841.jpg,1156,456,1177,481,0,6,0,1
7,161,3CAL_00016195_03_009061.jpg,709,421,760,501,0,3,0,0
15,260,3CAL_00016501_07_000006.jpg,113,776,169,832,0,7,0,1
7,161,3CAL_00016195_03_009061.jpg,1858,462,1878,545,0,3,0,0
7,161,3CAL_00016134_03_011507.jpg,783,390,1076,999,2025,3,0,0
7,161,3CAL_00016134_03_011528.jpg,767,469,1156,999,2024,3,0,0
18,271,3CAL_00011388_06_001516.jpg,1304,0,1327,878,0,6,0,1
18,271,3CAL_00011388_06_001763.jpg,1449,392,1462,940,0,6,0,1
7,161,3CAL_00016134_03_011523.jpg,795,503,1060,956,2026,3,0,0
7,161,3CAL_00016134_03_011513.jpg,796,0,1149,999,2025,3,0,0
